"","sizeM","massKgNoisy","averageKcalEaten"
"168",1.5102823061698,75.6107786559351,2359.18413920188
"169",1.83857506387668,91.7888774323215,2541.43443155931
"170",1.45829922894958,73.0478304114248,2324.05223568288
"171",1.73092051592072,86.629282059601,2474.25596285644
"172",1.72784186069115,86.4927494103122,2384.60032324009
"173",1.93317877410194,96.800522104851,2456.10153541975
"174",1.67086603708669,83.7272502751607,2479.18511007907
"175",2.11508510527154,105.865575887519,2526.66550175351
"176",1.76076260393697,87.9249996058769,2361.58386316272
"177",1.53823078546582,76.9258317721553,2460.67171961186
"178",1.73752847191364,86.7174757138123,2426.87249513081
"179",1.76906326930929,88.269343896842,2440.77272029477
"180",1.78421067105498,89.0531784089673,2426.0501060022
"181",1.65830621327504,82.8376200624031,2514.92090316553
"182",1.65660313080488,82.8529412221414,2453.12260895968
"183",1.72071246120687,86.1878530387669,2418.75724489301
"184",1.81816132354848,91.0598685954323,2507.03495389105
"185",1.71676340423352,85.7611292243076,2405.87195561901
"186",1.56247632453397,77.9616903831218,2385.78295132425
"187",1.58470588622723,79.293508771768,2372.75810233391
"188",1.65421264094911,82.6904675758701,2396.65728240712
"189",1.86966501315089,93.49951879697,2444.06500382875
"190",1.56308424293511,78.2437071112358,2478.48054373935
"191",1.94508918340426,97.1564194751514,2490.07395495782
"192",1.66690788698106,83.1533965415805,2350.29437901964
"193",1.78404697015533,89.2440666822835,2418.73812245813
"194",1.72936934352318,86.3314714240963,2365.75927000033
"195",1.6660183290379,83.1591917622179,2344.22423176317
"196",1.70685072098519,85.1607811825515,2430.27395596153
"197",1.48080754396079,74.0293485276132,2381.00654268448
"198",1.91858266439341,95.9626015378422,2522.26687888948
"199",1.59237065864898,79.7468848253523,2324.86506060486
"200",1.49806560215806,74.9080375474342,2408.2488198116
"201",1.79837403353144,89.7389993433042,2526.31525785356
"202",1.88346585255261,94.0442981324882,2525.54462413573
"203",2.02398085349593,101.385555055262,2568.29289797765
"204",2.06765377364543,103.486629463943,2547.28682253186
"205",1.60078004846532,80.2280693421121,2389.9962749455
"206",1.77656988858291,88.7689366985343,2426.28076007337
"207",1.82023749011744,90.8220978415519,2440.79292999794
"208",1.44889990835939,72.5310783720221,2280.13179550829
"209",1.6335845478066,81.7477010673879,2400.20136180314
"210",1.7554820837437,87.7366222256927,2483.97761415612
"211",1.50274186071747,75.2993557234263,2327.76789726171
"212",1.84238414613545,92.3063526162021,2487.87355571933
"213",1.62959786819587,81.4533485776348,2374.88727836532
"214",1.68622143917822,84.1549437847515,2415.59476469336
"215",1.85692752607504,92.8727938443243,2484.83214473538
"216",1.63287909192023,81.6207008290987,2429.59967651605
"217",1.7146033461257,85.8674011106372,2437.59124165209
"218",1.67738735745419,83.8458937773203,2460.91261279204
"219",1.79689159065588,89.9517675084578,2472.19603633871
"220",1.79742568735427,89.7377746248725,2400.93056976291
"221",1.63930548136026,81.8437568940674,2420.35280991421
"222",1.72224307057608,86.1948704982047,2418.84074646065
"223",1.77043364656696,88.4524947024779,2379.78172672669
"224",1.88745905820078,94.5391097374178,2515.93357405045
"225",1.61245868535133,80.4300692011501,2323.76047035709
"226",1.75495956136232,87.5612279732441,2449.70058570582
"227",1.62328193352464,81.1688263612332,2426.0766492592
"228",1.77632311223962,88.6288502554188,2465.59924934418
"229",1.95278498676245,97.7174153361529,2585.1373903625
"230",1.76015318937199,87.868638501675,2444.95276571851
"231",2.0156827108009,100.81963473105,2504.58983354479
"232",1.8260764567608,91.4423424498085,2464.65790521394
"233",1.96613896719522,98.2552652181905,2543.75698543444
"234",1.79278436864828,89.7714547489348,2541.28641450086
"235",1.85514778660404,92.732612069407,2451.68249624671
"236",1.69494753468613,84.6648441913625,2439.74455043215
"237",1.66867343673598,83.326303953642,2384.20962494635
"238",1.778462412064,89.0557224618755,2448.90706919102
"239",1.70223269220495,85.078453224272,2356.3526992777
"240",1.63580295889811,81.9795778955265,2444.38565843216
"241",1.90021625766474,94.8427689932937,2485.36871954869
"242",1.61398059211022,80.7015189857702,2448.1879289235
"243",1.89269836840347,94.5396630120171,2504.0531834783
"244",1.5147575356561,75.6451279980658,2432.95373979691
"245",1.83572006897817,91.9723381063912,2462.36840236018
"246",1.77999905147209,88.8529387271924,2525.21349131087
"247",1.62378160743055,81.2492119155883,2341.77961500852
"248",1.65773689557328,83.0123990443045,2402.80755662681
"249",1.65520872826467,82.6543641137716,2406.00617476267
"250",2.02508873655233,101.364044617282,2534.83230500315
"251",1.77813442760896,88.923732128462,2399.70101713645
"252",1.77097227154821,88.5617832301931,2455.21526508569
"253",1.86083484897171,93.0412147566511,2520.64398443222
"254",1.63723040314626,81.9437294473181,2508.49724240342
"255",1.70073861423478,85.0278203115653,2388.5867091312
"256",1.98699842765168,99.508712842867,2528.15819771932
"257",1.65363473273812,82.8764822378744,2385.63355601158
"258",1.63548064609953,81.7391484821965,2469.31791395256
"259",2.04120650737052,101.970515221204,2478.154658358
"260",1.79957664726795,89.8262442518627,2491.11905072361
"261",1.43187551786237,71.7088910465351,2364.51327900997
"262",1.7825755462619,89.1114387590929,2533.29378650338
"263",1.49210212660055,74.7532818695696,2362.54252185716
"264",1.61859962910198,80.8887815661584,2322.21311302756
"265",1.87137598648959,93.5037539166926,2461.48083864751
"266",1.76529748250077,88.3248771858859,2503.38757965306
"267",1.73116573776678,86.439306197502,2421.3751524257
"268",1.61638242524021,80.7627448205355,2423.14857344883
"269",2.06415245679715,103.388596183502,2400.79778573606
"270",1.59336759316432,79.5990468984817,2356.05904493037
"271",1.77063727458274,88.5664262863278,2433.53185255053
"272",1.92321423674002,96.1616172473874,2429.92201104832
"273",1.87293716157878,93.4968947777051,2438.69634620339
"274",1.59885594966876,79.9906242725713,2370.31990751988
"275",1.64497196705838,82.0813801800894,2391.79237581592
"276",1.46856460325415,73.3087135108165,2398.52909679052
"277",1.56114847491067,78.1567902362627,2454.5663237345
"278",1.81662604598802,90.6427853837183,2416.688596281
"279",1.67211211783546,83.6959003932376,2455.60402972649
"280",1.86482805940016,93.1642925722853,2534.55173721296
"281",1.93990200018172,97.0929337928244,2539.85938329628
"282",1.56597249903874,78.1873750765668,2485.17816536432
"283",1.65021732835105,82.4829831077748,2421.20755040007
"284",1.52091205833909,75.9922148212141,2461.3137103904
"285",1.95532742295039,97.5711266282005,2473.95842784771
"286",2.00456210897917,100.092086106473,2558.80906034534
"287",1.64800397240626,82.3637442959817,2365.96782017088
"288",1.80834421344823,90.3930459457331,2447.70371593159
"289",1.47375212567191,73.7650864249481,2404.99617738749
"290",1.86519199178876,93.1587260499343,2471.90662418016
"291",1.70635883532511,85.2850253587819,2462.9766512215
"292",1.80110847507175,89.9281919366401,2489.34270973992
"293",1.7464872182931,87.4838128657413,2461.40956445361
"294",1.63565914566285,81.6459559080338,2344.81790339283
"295",1.94182652348954,97.1335618141686,2461.98226690529
"296",1.64411125253509,82.3978471865855,2411.54036103511
"297",1.60528230953413,80.331675804877,2374.70736631071
"298",1.68608996245362,84.319942622401,2495.18291399992
"299",1.82902179815424,91.5812868262591,2559.96628422606
"300",1.83916395153255,91.8441569172598,2525.54199394293
"301",1.83891912772066,91.8366655197589,2462.85140740368
"302",1.6178462092883,80.9061697529028,2525.31784636097
"303",1.73564758598605,86.8505514770681,2402.67012957892
"304",1.73283794423873,86.8325023813781,2354.21363812694
"305",2.1257027032709,106.37789545226,2506.40602751223
"306",1.80373983544022,90.1456651380773,2415.79067876028
"307",1.82750035665637,91.2263652743241,2431.36505288984
"308",1.71360203780691,85.4919411343018,2466.08037203076
"309",1.65854364550364,83.0764969742243,2457.13219965222
"310",1.49458707636655,74.698180599541,2325.84773036346
"311",1.81341296841887,90.8138502774448,2269.92964796938
"312",1.80819051030996,90.5463939811896,2547.80782591942
"313",1.51039295828426,75.6670912261537,2315.22198027587
"314",2.0040856765913,100.188840118675,2487.24373629741
"315",1.55664132129844,77.6549329891223,2302.39712862562
"316",1.83064018424877,91.4768295648962,2490.12366289554
"317",1.93980541211133,97.1364536192032,2460.79241439017
"318",1.80672116843758,90.2282938979372,2482.38373352539
"319",1.90952284138911,95.5799360868897,2583.03898211932
"320",1.79326027671795,89.8373037682785,2467.45808887976
"321",1.69279266909449,84.7908426752939,2373.92495307006
"322",1.93685828175616,96.9592524464411,2434.39797759488
"323",1.80942445309871,90.4849174217514,2394.92787631325
"324",1.97191428439403,98.537327790209,2479.62886706687
"325",1.70645810901031,85.4443859781285,2341.66618139548
"326",1.73189987132098,86.5151819788644,2390.18352061568
"327",1.69909333368974,84.8552099672268,2288.49366111452
"328",1.81694075033428,90.9755075317739,2481.21335119208
"329",1.7816268384123,89.1115698888979,2455.14303745801
"330",1.7169055228188,85.9237023246068,2356.60607441372
"331",1.73887719968809,86.7840639468795,2427.26965964741
"332",1.9306804223334,96.3655037006997,2536.17602491471
"333",1.92120420477555,96.2120589181856,2458.21445347157
"334",1.76192372698346,88.0960030627481,2370.02549331624
"335",1.81664061255113,90.8940690501184,2507.40923962947
"336",1.7022127367393,85.0735904849361,2478.65293763333
"337",1.77374013586622,88.7827920062935,2456.12647426018
"338",1.62354080519296,81.1910382721722,2341.7715536094
"339",1.82703810313458,91.5141507490176,2603.66586090492
"340",1.63873479116877,82.1270685321566,2411.43894730639
"341",1.50267165630188,75.2375763678308,2398.96232416896
"342",1.8862549424601,94.3470789353422,2494.84327805256
"343",1.75529966315962,87.8146726288644,2344.35319762619
"344",1.51465923374081,75.7804034686319,2384.00971285998
"345",1.88297740594231,93.998228993606,2486.57971493793
"346",1.97372172914368,98.805286504103,2530.66205781748
"347",2.09574818260257,104.971227828896,2592.45206811093
"348",1.78821851293365,89.3317872297924,2465.626882847
"349",1.85873162543997,92.9851977286114,2474.91247070836
"350",1.66727355132936,83.4966439764638,2433.35330566553
"351",1.86574547705451,93.1933024585371,2488.658637778
"352",1.77456742229802,88.7650005234989,2459.89200911873
"353",1.69283014036311,84.5056058958946,2341.50499392978
"354",1.43015889631373,71.6908144239208,2375.93756788325
"355",1.65282186466611,82.7508406168624,2373.40192601245
"356",1.78264259048329,89.2066052458069,2345.21627348613
"357",1.74262832625447,87.0604193749158,2405.49509175915
"358",1.8109850638307,90.4047117780119,2426.77811251256
"359",1.65277337629784,82.7697748118395,2450.06044320111
"360",1.78003201886633,88.8684255613919,2470.27373994794
"361",1.80270208386032,89.9855896774115,2514.08749103835
"362",1.7714101823594,88.648775768036,2370.08631924828
"363",1.64290165372247,82.289602221762,2368.1033483874
"364",1.86572007354606,93.234766629467,2506.42990483179
"365",1.87472259596098,93.818808545226,2491.90892448654
"366",1.58026909110581,79.1240546312545,2375.91574877708
"367",1.69922787215035,85.091574893163,2401.06557978272
"368",1.78930639956797,89.4107903646767,2560.9218443118
"369",1.43536927908086,71.6736945680272,2419.5617203854
"370",1.74398292859067,87.2299545995803,2415.95772638826
"371",1.67036934759488,83.6975484976647,2491.62843615427
"372",1.46275437088344,73.0534052959811,2388.32126746446
"373",1.8131680496434,90.7261578360865,2472.81577248743
"374",1.78685014982377,89.2511263964907,2481.17790420505
"375",1.93689104034788,96.6558138444274,2445.47533123736
"376",1.71609045600721,85.9148546959353,2473.42820948061
"377",1.70964503443604,85.4931808726815,2440.56381404856
"378",1.75293979240343,87.6741694068277,2354.38842212621
"379",1.82750124853012,91.2478231981868,2483.40117312877
"380",1.6250493207638,81.3372277778052,2366.46300498596
"381",1.68752429552943,84.3019218212965,2422.78213288028
"382",1.82379079458111,91.2896598890388,2469.10202431257
"383",1.72259892991276,86.1692712488105,2429.17231048267
"384",1.69230028505891,84.8114198976604,2495.66777960438
"385",1.60982119885672,80.3747545605658,2382.33406572406
"386",1.82545981892477,91.2157466852569,2426.74417895923
"387",2.01561122566736,100.658216131895,2488.54643448761
"388",1.92705339817377,96.3294560706476,2440.88550116873
"389",1.95989885048674,97.9371043241178,2387.7688241238
"390",1.58286264479536,78.9801688662747,2391.01604242562
"391",1.81574463526229,90.835266384424,2438.87852410723
"392",1.62250474717271,80.9801874912291,2413.73865063256
"393",1.77388816818652,88.5470696030469,2311.56987802099
"394",1.83259311555519,91.6352397034912,2443.41518901938
"395",2.12689217305899,106.25219354032,2518.96436385071
"396",1.73954104407253,87.1416807807658,2409.19915498326
"397",1.71217020386676,85.6664306767447,2437.11687852788
"398",1.68998485699152,84.4057727183426,2440.64462315941
"399",1.9986217444469,99.8017021462544,2536.57791509955
"400",1.97334353898081,98.7300858762053,2524.73527123962
"401",1.91993679353451,95.9847684771967,2508.62295990404
"402",1.82566761062759,91.2608355403408,2511.44805465728
"403",1.832390550611,91.728399552564,2398.08366599985
"404",1.89115916161676,94.4649255413884,2490.23993779421
"405",1.71878861643642,86.0799243485965,2462.73810529589
"406",1.89680594374335,95.0315505974472,2434.52264447452
"407",1.66837240191463,83.4473831797519,2503.50410782698
"408",1.72294038114522,86.0591852554177,2422.82851089159
"409",1.93605118538557,96.649215828593,2525.23005893797
"410",1.91259017006818,95.5751129447242,2466.00195019622
"411",2.02401882055984,101.270571530063,2596.4430964327
"412",1.73035665082339,86.6450879594143,2453.97724829534
"413",1.85913910493905,92.9984204058994,2391.8425961383
"414",1.83516230040941,91.9341177517376,2385.33706052228
"415",1.81186138177059,90.7376177551929,2462.81817620855
"416",1.8735692200089,93.8496988777358,2438.91192617953
"417",1.70429294254134,85.2252037254473,2394.70683069411
"418",1.88212710786679,94.2179391404022,2562.49655279614
"419",2.08351798485269,104.080656821678,2597.37326799915
"420",1.80937404120054,90.4070188186562,2457.45127837212
"421",1.9142069823541,95.6588156321284,2458.01502971878
"422",2.13430049162948,106.823604698867,2515.32078522696
"423",1.87403181914679,93.8387119367115,2415.85328881371
"424",1.83880162727691,92.1371038487404,2453.25214082291
"425",1.67005973840884,83.6719580282486,2433.98226659665
"426",1.95729523656131,97.8047802735054,2501.42850579391
"427",1.96407879801846,98.19949654993,2496.30003561531
"428",1.66026794765847,82.9092517632779,2431.5412784454
"429",1.83250657549556,91.6644305171721,2402.21996310626
"430",1.6002150665007,80.1625712355944,2446.02319208374
"431",1.90162655679513,95.0133998247813,2472.47121466662
"432",1.65016151804051,82.4161729276844,2416.38199168026
"433",1.68333927684624,84.2686293627004,2457.92425122444
"434",1.80413637997514,90.0465875069268,2440.34586286796
"435",1.80424147670279,90.4090474638766,2400.79872514101
"436",1.64730080274009,82.532869434394,2473.5426573894
"437",1.96751630505848,98.3386404681592,2533.17126520276
"438",2.00218713517506,100.187919673147,2527.79311678019
"439",1.79309641718598,89.5948124615074,2410.36509956895
"440",1.9995875729264,99.8692356229634,2509.08626806556
"441",1.83448418373297,91.8035649285928,2485.79131307392
"442",1.87817891208409,94.0409454824172,2427.67204120824
"443",1.87963278735351,93.9366514970159,2508.15660783441
"444",1.7830568322153,89.0142723324951,2460.39186803567
"445",1.52024754560296,75.9899435825296,2301.66305246922
"446",1.79937327312035,90.0319111791018,2432.12336239129
"447",1.76621421131334,88.3337760715887,2403.20164330885
"448",1.77115245085,88.5307977833669,2437.56748677427
"449",1.82748006703431,91.4397888128209,2443.10374061176
"450",1.73336683677306,86.5202207152647,2426.25774607973
"451",1.79624519295116,89.7631794345848,2434.51670045529
"452",1.86103008515229,93.1347727910753,2570.09097468507
"453",2.01410737340847,100.765555067707,2544.69549608847
"454",1.89932891883019,95.095106835974,2381.95615943289
"455",1.95450413117139,97.8244200401709,2496.44387433328
"456",1.78741809332484,89.2840757449725,2342.16357544903
"457",1.74875051794095,87.4372087934457,2398.81664093083
"458",1.796387537159,89.6649186892421,2361.89886674392
"459",1.82209480740443,91.0811370365027,2427.91404672386
"460",1.58803692130608,79.466218134879,2336.19566599232
"461",1.7593032318383,87.8438016526009,2441.01563951744
"462",1.71303838346271,85.5844039160417,2464.94483398935
"463",1.81907934712578,90.8126708288473,2390.82766155068
"464",1.91521094739291,95.7242706712538,2486.16139059302
"465",1.94153205471094,97.2650052575296,2481.91630973564
"466",1.77998922386129,88.8402162999459,2354.76175716602
"467",1.54872218484108,77.4972659073084,2423.3223337245
"468",2.06411774197764,103.1554260577,2464.16703224447
"469",1.69601833664139,84.9273842494362,2356.24360902682
"470",1.77606433281631,88.7567455620286,2402.37183407808
"471",1.99423378939273,99.7309631300618,2515.36010258679
"472",1.61688985746319,80.6528296168721,2419.87436246668
"473",1.73083497811438,86.4952623033679,2494.75429233876
"474",1.8626137714105,92.9953087355863,2458.02272030111
"475",2.06632653432958,103.378483008623,2493.92217775352
"476",1.90767554046357,95.5319650893815,2352.16229005758
"477",2.01769854478947,100.941771311238,2530.09738504978
"478",1.74401949512291,87.382210034357,2421.50737427779
"479",1.370138537247,68.4136882936716,2265.57555485127
"480",1.72603427289034,86.1330959963515,2469.19550585139
"481",1.69359975824227,84.6025615456989,2334.31028377079
"482",1.82093499329909,91.0155135885996,2449.80125817034
"483",1.65408998940398,82.9002908395027,2310.32503101034
"484",1.89059308456369,94.5428353142555,2516.26606388663
"485",1.77051476487164,88.544420828773,2481.95431491215
"486",1.93093225234198,96.6412407026673,2525.78568614809
"487",1.84902250794544,92.6067091208133,2417.58504787446
"488",1.8994254279294,95.1393597598605,2495.45265908555
"489",1.81988688288415,91.1701182545953,2486.42413763213
"490",1.74806009531467,87.2633619969145,2489.90209681254
"491",1.65302837771317,82.7040376756109,2453.77946097866
"492",1.77799112167979,88.7240168761584,2469.21864425166
"493",1.69814692467846,84.9903351632057,2341.13955028012
"494",1.56543480987768,78.235549732631,2315.65474883081
"495",1.57242611919859,78.6575093140607,2438.07692300708
"496",1.70167724941615,85.0455861620326,2377.68252745596
"497",1.77820076984478,89.084404133043,2438.65450344136
"498",1.80226577646399,90.0225961916716,2518.04054905706
"499",1.95846851950835,97.7281656361875,2473.69550835096
"500",1.93883331907166,96.9565169153724,2479.2505611228
"501",1.59869768158439,79.9384345589667,2349.22456281494
"502",1.60287164325363,80.1382949742971,2320.5810313309
"503",1.61809348799398,80.7657974090978,2415.25708409411
"504",1.9033439333308,95.2939328949871,2505.9342544899
"505",1.80346228706988,90.1992326528592,2538.52470817827
"506",1.78959486668358,89.672384692815,2451.5841567971
"507",1.94937619537075,97.4855476541243,2524.1020290048
"508",1.61658051422502,80.9301757966552,2386.98849501658
"509",1.69122049485897,84.5296521591048,2446.05091799066
"510",1.5714215785246,78.5351954063383,2364.74387496194
"511",1.59096670345536,79.7212934938921,2423.36944610829
"512",1.92326343239586,96.2024845786033,2465.93829885709
"513",1.81088040559268,90.4049348552221,2449.61833902501
"514",1.7493012759116,87.4474161589915,2404.24823361674
"515",1.99209681405807,99.4086657200616,2528.53645766417
"516",1.76767130438471,88.2891757679403,2447.79111079032
"517",1.75666837995916,87.7369207830391,2415.51528624266
"518",1.7912080023036,89.6575370626927,2482.30831662013
"519",1.79947318493705,90.144060228178,2449.35785155869
"520",1.78931667743849,89.3184743467918,2448.52501960323
